Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,Sex,ExpMinSentence,HomeCircuit,Week,JudgeName,Plea,ImputedDate,Imputation,WorkType
2001-03-13,Greenville,13,1,5,396,Rape,0.0,16-03-0655(2),Judge 44,0,0,36,0,15209,none,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-13,Greenville,13,1,3,514,Theft,36.0,16-13-0180(3),Judge 44,0,1,21,1,15210,moderate,Male,9.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-13,Greenville,13,1,2,532,Fraud,0.0,16-13-0260(2),Judge 44,0,0,18,0,15211,none,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-13,Greenville,13,1,6,2359,Drug Distribution,96.0,44-53-0370(e)(2)(b)1,Judge 44,0,1,19,1,15212,minimal,Male,81.6,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-13,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,42,0,15213,moderate,Female,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-13,Greenville,13,1,4,2468,Other,0.0,16-15-0140,Judge 44,0,0,23,0,15214,none,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Pickens,13,2,3,13,Assault,72.0,"C/L, 17-25-0030",Judge 44,0,1,32,0,15215,moderate,Male,18.0,8.0,11-2001,SAUNDERS,1,,None,Disagree
2001-03-14,Greenville,13,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 44,0,0,31,0,15216,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,3,4,80,Burglary,360.0,16-11-0312(A),Judge 44,0,1,42,1,15217,extensive,Male,90.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 44,0,0,26,1,15218,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,7,4,86,Burglary,120.0,16-11-0312(B),Judge 44,0,1,35,1,15219,voluminous,Male,39.6,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Charleston,9,2,2,100,Drug Possesion,30.0,44-53-0375(A),Judge 44,0,1,48,1,15220,extensive,Male,7.5,8.0,11-2001,SAUNDERS,1,,None,Disagree
2001-03-14,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 44,0,0,20,1,15221,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,2,112,Drug Distribution,36.0,44-53-0375(B)(1),Judge 44,0,1,29,1,15222,moderate,Male,9.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,4,2,112,Drug Distribution,120.0,44-53-0375(B)(1),Judge 44,0,1,24,1,15223,voluminous,Male,30.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,4,137,Robbery,0.0,16-11-0325,Judge 44,0,0,25,1,15224,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,1,189,Drug Distribution,0.0,44-53-0370(b)(3),Judge 44,0,0,42,0,15225,minimal,Female,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,2,427,Burglary,0.0,16-11-0313,Judge 44,0,0,30,0,15226,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,8,3,491,Fraud,60.0,16-13-0010(B)(1),Judge 44,0,1,23,1,15227,voluminous,Male,15.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,6,2359,Drug Distribution,120.0,44-53-0370(e)(2)(b)1,Judge 44,0,1,21,1,15228,minimal,Male,102.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-14,Greenville,13,1,2,2367,Other,0.0,16-01-0057,Judge 44,0,0,28,0,15229,extensive,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 44,0,0,24,0,15230,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 44,0,0,24,1,15231,none,Female,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 44,0,0,30,1,15232,voluminous,Female,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,12,2,165,Other,12.0,"56-05-2930, 2940(4)",Judge 44,0,1,50,0,15233,voluminous,Male,3.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 44,0,0,43,1,15234,minimal,Male,0.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,2,3,514,Theft,72.0,16-13-0180(3),Judge 44,0,1,43,1,15235,voluminous,Male,18.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,7,2,2367,Other,36.0,16-01-0057,Judge 44,0,1,37,1,15236,voluminous,Male,9.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-15,Greenville,13,4,2,2367,Other,36.0,16-01-0057,Judge 44,0,1,37,1,15237,voluminous,Male,9.0,8.0,11-2001,SAUNDERS,1,,None,GS
2001-03-26,Pickens,13,1,3,421,Fraud,0.0,16-13-0230(B)(3),Judge 44,0,0,39,0,15238,minimal,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-27,Pickens,13,1,4,80,Burglary,12.0,16-11-0312(A),Judge 44,0,1,30,0,15239,moderate,Male,3.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-27,Pickens,13,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 44,0,0,44,0,15240,minimal,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-27,Pickens,13,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 44,0,0,32,0,15241,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-27,Pickens,13,1,1,189,Drug Distribution,0.0,44-53-0370(b)(3),Judge 44,0,0,35,0,15242,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-27,Pickens,13,1,1,189,Drug Distribution,0.0,44-53-0370(b)(3),Judge 44,0,0,41,0,15243,none,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,1,48,Other,0.0,16-17-0490,Judge 44,0,0,25,0,15244,none,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 44,0,0,32,1,15245,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,4,80,Burglary,96.0,16-11-0312(A),Judge 44,0,1,34,0,15246,voluminous,Male,24.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Greenville,13,17,4,80,Burglary,156.0,16-11-0312(A),Judge 44,0,1,45,0,15247,moderate,Male,39.0,8.0,13-2001,SAUNDERS,1,,None,Disagree
2001-03-28,Pickens,13,3,7,139,Robbery,120.0,16-11-0330(A),Judge 44,0,1,17,0,15248,none,Male,102.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 44,0,0,23,1,15249,minimal,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 44,0,0,33,0,15250,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 44,0,0,26,0,15251,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 44,0,0,40,0,15252,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,2,531,Fraud,0.0,16-13-0240(2),Judge 44,0,0,33,0,15253,minimal,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-28,Pickens,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,19,0,15254,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,34,0,15255,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,48,1,15256,moderate,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,3,13,Assault,24.0,"C/L, 17-25-0030",Judge 44,0,1,20,0,15257,none,Male,6.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,1,48,Other,0.0,16-17-0490,Judge 44,0,0,26,0,15258,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 44,0,0,30,0,15259,minimal,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,2,112,Drug Distribution,36.0,44-53-0375(B)(1),Judge 44,0,1,21,1,15260,moderate,Male,9.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,4,7,113,Drug Distribution,120.0,44-53-0375(B)(2),Judge 44,0,1,20,1,15261,minimal,Male,102.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 44,0,0,24,0,15262,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 44,0,0,22,0,15263,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Laurens,8,1,5,188,Drug Distribution,0.0,44-53-0370(b)(2),Judge 44,0,0,27,0,15264,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,Disagree
2001-03-29,Pickens,13,1,2,2367,Other,0.0,16-01-0057,Judge 44,0,0,23,0,15265,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-29,Pickens,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,20,1,15266,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-30,Pickens,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,34,0,15267,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-30,Spartanburg,7,1,4,137,Robbery,0.0,16-11-0325,Judge 44,0,0,36,0,15268,minimal,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,Disagree
2001-03-30,Pickens,13,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 44,0,0,19,1,15269,none,Male,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-03-30,Pickens,13,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 44,0,0,26,0,15270,moderate,Female,0.0,8.0,13-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,29,1,15271,minimal,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,2,4,86,Burglary,48.0,16-11-0312(B),Judge 44,0,1,39,0,15272,voluminous,Male,15.84,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,4,2,112,Drug Distribution,84.0,44-53-0375(B)(1),Judge 44,0,1,22,1,15273,moderate,Male,21.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,2,122,Other,0.0,16-23-0410,Judge 44,0,0,20,0,15274,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,4,137,Robbery,58.0,16-11-0325,Judge 44,0,1,38,1,15275,moderate,Male,14.5,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,7,139,Robbery,120.0,16-11-0330(A),Judge 44,0,1,40,0,15276,minimal,Male,102.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,7,139,Robbery,120.0,16-11-0330(A),Judge 44,0,1,41,0,15277,moderate,Male,102.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 44,0,0,32,0,15278,none,Female,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,4,406,Other,0.0,56-05-2945(A)(1),Judge 44,0,0,32,0,15279,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 44,0,0,24,0,15280,extensive,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,1,744,Other,36.0,"16-15-0090, 0110(3)",Judge 44,0,1,27,0,15281,moderate,Female,9.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,6,2463,Homicide,0.0,56-05-1210(A)(3),Judge 44,0,0,53,0,15282,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,3,2877,Other,36.0,"16-13-0110(B)(1), 16-01-0057",Judge 44,0,1,34,1,15283,voluminous,Female,9.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,1,2,38,Other,0.0,16-15-0120,Judge 44,0,0,34,1,15284,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,1,2,38,Other,0.0,16-15-0120,Judge 44,0,0,56,0,15285,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,1,2,38,Other,0.0,16-15-0120,Judge 44,0,0,63,0,15286,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,22,4,80,Burglary,60.0,16-11-0312(A),Judge 44,0,1,22,1,15287,moderate,Male,15.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,1,4,406,Other,18.0,56-05-2945(A)(1),Judge 44,0,1,43,0,15288,none,Male,4.5,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,5,2,427,Burglary,36.0,16-11-0313,Judge 44,0,1,30,0,15289,voluminous,Male,9.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 44,0,0,21,0,15290,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,2,1,744,Other,36.0,"16-15-0090, 0110(3)",Judge 44,0,1,34,0,15291,voluminous,Female,9.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-17,Greenville,13,1,4,2468,Other,120.0,16-15-0140,Judge 44,0,1,38,1,15292,extensive,Male,30.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,41,0,15293,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Charleston,9,3,2,100,Drug Possesion,24.0,44-53-0375(A),Judge 44,0,1,37,0,15294,moderate,Female,6.0,8.0,16-2001,SAUNDERS,1,,None,Disagree
2001-04-18,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 44,0,0,43,1,15295,minimal,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,2,112,Drug Distribution,36.0,44-53-0375(B)(1),Judge 44,0,1,42,1,15296,extensive,Male,9.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,4,137,Robbery,0.0,16-11-0325,Judge 44,0,0,18,1,15297,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,4,137,Robbery,0.0,16-11-0325,Judge 44,0,0,19,1,15298,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 44,0,0,41,1,15299,minimal,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,3,278,Drug Distribution,18.0,44-53-0370(e)(2)(a)1,Judge 44,0,1,21,1,15300,minimal,Male,5.94,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,2,3,491,Fraud,96.0,16-13-0010(B)(1),Judge 44,0,1,40,0,15301,voluminous,Female,24.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,4,3,2390,Assault,12.0,"16-25-0065, 17-25-0030",Judge 44,0,1,22,1,15302,moderate,Male,3.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-18,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,38,1,15303,minimal,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,2,2,57,Other,12.0,56-01-1100,Judge 44,0,1,31,1,15304,moderate,Male,3.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,8,4,80,Burglary,84.0,16-11-0312(A),Judge 44,0,1,24,0,15305,extensive,Male,21.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,2,4,406,Other,24.0,56-05-2945(A)(1),Judge 44,0,1,26,0,15306,minimal,Male,6.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,3,2,427,Burglary,40.0,16-11-0313,Judge 44,0,1,31,0,15307,none,Male,10.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,36,0,15308,extensive,Female,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,28,0,15309,none,Female,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-19,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,22,1,15310,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-20,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,21,0,15311,none,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-20,Greenville,13,3,2,112,Drug Distribution,60.0,44-53-0375(B)(1),Judge 44,0,1,20,1,15312,minimal,Male,15.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-20,Greenville,13,1,3,430,Theft,0.0,16-21-0080(3),Judge 44,0,0,36,1,15313,voluminous,Male,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-20,Greenville,13,1,2,561,Drug Distribution,0.0,44-53-0390,Judge 44,0,0,43,1,15314,none,Female,0.0,8.0,16-2001,SAUNDERS,1,,None,GS
2001-04-20,Greenville,13,11,2,2349,Fraud,45.0,16-14-0060(a)(1-5),Judge 44,0,1,38,0,15315,extensive,Female,11.25,8.0,16-2001,SAUNDERS,1,,None,GS
2001-06-11,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,66,0,15316,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-11,Greenville,13,3,3,13,Assault,120.0,"C/L, 17-25-0030",Judge 44,0,1,30,0,15317,voluminous,Male,30.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-11,Greenville,13,4,4,80,Burglary,96.0,16-11-0312(A),Judge 44,0,1,33,1,15318,voluminous,Male,24.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-11,Greenville,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 44,0,0,45,0,15319,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-11,Pickens,13,2,2,100,Drug Possesion,13.0,44-53-0375(A),Judge 44,0,1,47,0,15320,voluminous,Male,3.25,8.0,24-2001,SAUNDERS,1,,None,Disagree
2001-06-11,Greenville,13,1,7,113,Drug Distribution,84.0,44-53-0375(B)(2),Judge 44,0,1,23,1,15321,minimal,Male,71.39999999999999,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-11,Greenville,13,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 44,0,0,23,0,15322,none,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-11,Greenville,13,1,3,768,Assault,0.0,"C/L, 16-03-0620, 17-25-0030",Judge 44,0,0,23,0,15323,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,5,2,112,Drug Distribution,48.0,44-53-0375(B)(1),Judge 44,0,1,19,1,15324,none,Male,12.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 44,0,0,47,0,15325,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,1,6,395,Homicide,120.0,56-05-2945(A)(2),Judge 44,0,1,24,0,15326,none,Male,102.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,1,2,513,Theft,0.0,16-13-0180(2),Judge 44,0,0,56,0,15327,moderate,Female,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,1,1,756,Other,0.0,16-21-0060(A),Judge 44,0,0,24,1,15328,extensive,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,36,1,15329,moderate,Female,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-12,Greenville,13,1,2,2657,Other,0.0,43-35-0085(D),Judge 44,0,0,55,1,15330,none,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 44,0,0,26,1,15331,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,5,7,139,Robbery,168.0,16-11-0330(A),Judge 44,0,1,27,1,15332,voluminous,Male,142.79999999999998,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,4,7,139,Robbery,120.0,16-11-0330(A),Judge 44,0,1,19,1,15333,none,Male,102.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,2,2,165,Other,12.0,"56-05-2930, 2940(4)",Judge 44,0,1,39,0,15334,voluminous,Male,3.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 44,0,0,22,0,15335,moderate,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,2,3,421,Fraud,11.8,16-13-0230(B)(3),Judge 44,0,1,40,0,15336,minimal,Female,2.950000047683716,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 44,0,0,37,0,15337,extensive,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Greenville,13,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 44,0,0,37,0,15338,none,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-13,Pickens,13,4,2,2427,Fraud,61.0,16-13-0010(B)(2),Judge 44,0,1,23,0,15339,none,Female,15.25,8.0,24-2001,SAUNDERS,1,,None,Disagree
2001-06-13,Greenville,13,2,2,2427,Fraud,18.0,16-13-0010(B)(2),Judge 44,0,1,29,1,15340,extensive,Male,4.5,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,2,3,13,Assault,120.0,"C/L, 17-25-0030",Judge 44,0,1,28,0,15341,voluminous,Male,30.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,35,1,15342,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,1,4,86,Burglary,0.0,16-11-0312(B),Judge 44,0,0,26,0,15343,minimal,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,3,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 44,0,1,24,1,15344,voluminous,Male,9.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,2,7,217,Homicide,276.0,16-03-0050,Judge 44,0,1,19,1,15345,minimal,Male,234.6,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,2,3,450,Drug Distribution,36.0,44-53-0375(C)(1)(a),Judge 44,0,1,24,1,15346,minimal,Male,11.88,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,1,2,533,Fraud,0.0,16-13-0430(C)(2),Judge 44,0,0,24,1,15347,none,Female,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 44,0,0,24,0,15348,none,Male,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-14,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 44,0,0,42,0,15349,moderate,Female,0.0,8.0,24-2001,SAUNDERS,1,,None,GS
2001-06-26,Lexington,11,1,3,2360,Drug Distribution,84.0,44-53-0370(e)(1)(a)1,Judge 44,0,1,27,0,15350,none,Male,27.720000000000002,8.0,26-2001,SAUNDERS,1,,None,Disagree
2001-06-28,Spartanburg,7,1,4,80,Burglary,0.0,16-11-0312(A),Judge 44,0,0,17,0,15351,none,Male,0.0,8.0,26-2001,SAUNDERS,1,,None,GS
2001-06-28,Spartanburg,7,1,4,137,Robbery,0.0,16-11-0325,Judge 44,0,0,40,0,15352,minimal,Male,0.0,8.0,26-2001,SAUNDERS,1,,None,GS
2001-06-29,Spartanburg,7,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 44,0,0,20,0,15353,moderate,Male,0.0,8.0,26-2001,SAUNDERS,1,,None,GS
2001-06-29,Spartanburg,7,8,4,2413,Other,84.0,16-01-0055,Judge 44,0,1,22,0,15354,minimal,Male,21.0,8.0,26-2001,SAUNDERS,1,,None,GS
2001-04-16,Greenville,13,1,3,9,Assault,96.0,Common Law,Judge 44,0,1,41,1,15355,voluminous,Male,24.0,8.0,,SAUNDERS,1,2001-04-16,CountyGS,GS
2000-08-21,Abbeville,8,3,5,14,Assault,24.0,16-03-0620,Judge 44,0,1,26,1,15356,moderate,Female,20.4,8.0,,SAUNDERS,1,2000-08-21,CountyGS,GS
