Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,ExpMinSentence,Week
,Lexington,11,1,1,48,Other,18.0,16-17-0490,Judge 39,0,1,27,1,14007,minimal,4.5,
,Anderson,10,1,1,48,Other,36.0,16-17-0490,Judge 39,0,1,36,1,14008,voluminous,9.0,
,Lexington,11,1,2,49,Other,12.0,16-17-0410,Judge 39,0,1,33,1,14009,moderate,3.0,
,Lexington,11,1,2,49,Other,0.0,16-17-0410,Judge 39,0,0,23,1,14010,none,0.0,
,Anderson,10,1,3,52,Other,36.0,16-23-0440,Judge 39,0,1,43,0,14011,extensive,9.0,
,Anderson,10,2,1,65,Other,24.0,56-05-0750(B)(1),Judge 39,0,1,30,1,14012,moderate,6.0,
,Anderson,10,1,1,65,Other,33.0,56-05-0750(B)(1),Judge 39,0,1,19,1,14013,moderate,8.25,
,Anderson,10,3,4,80,Burglary,36.0,16-11-0312(A),Judge 39,0,1,24,0,14014,moderate,9.0,
,Oconee,10,1,4,80,Burglary,36.3,16-11-0312(A),Judge 39,0,1,20,0,14015,moderate,9.074999809265137,
,Lexington,11,1,4,86,Burglary,0.0,16-11-0312(B),Judge 39,0,0,41,0,14016,minimal,0.0,
,Anderson,10,3,2,100,Drug Possesion,48.0,44-53-0375(A),Judge 39,0,1,29,1,14017,extensive,12.0,
,Anderson,10,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 39,0,0,37,1,14018,extensive,0.0,
,Anderson,10,1,2,100,Drug Possesion,18.0,44-53-0375(A),Judge 39,0,1,37,0,14019,moderate,4.5,
,Anderson,10,1,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 39,0,1,22,1,14020,moderate,9.0,
,Anderson,10,1,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 39,0,1,23,1,14021,extensive,9.0,
,Anderson,10,2,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 39,0,1,28,1,14022,extensive,9.0,
,Anderson,10,1,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 39,0,1,34,1,14023,moderate,9.0,
,Anderson,10,1,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 39,0,1,24,1,14024,moderate,9.0,
,Lexington,11,1,2,100,Drug Possesion,10.0,44-53-0375(A),Judge 39,0,1,51,1,14025,moderate,2.5,
,Bamberg,2,3,4,108,Drug Distribution,36.0,44-53-0445(B)(2),Judge 39,0,1,39,1,14026,moderate,9.0,
,York,16,1,8,116,Homicide,11988.0,"16-03-0010, 0020",Judge 39,0,1,47,1,14027,moderate,470.0,
,Anderson,10,2,4,137,Robbery,60.0,16-11-0325,Judge 39,0,1,25,1,14028,moderate,15.0,
,Anderson,10,2,1,164,Other,12.0,"56-05-2930, 2940(3)",Judge 39,0,1,43,0,14029,voluminous,3.0,
,Lexington,11,1,1,164,Other,24.0,"56-05-2930, 2940(3)",Judge 39,0,1,34,0,14030,voluminous,6.0,
,Anderson,10,1,2,177,Drug Possesion,36.0,44-53-0370(d)(1),Judge 39,0,1,48,1,14031,minimal,9.0,
,Lexington,11,2,2,183,Drug Distribution,36.0,44-53-0370(b)(1),Judge 39,0,1,39,1,14032,none,9.0,
,Saluda,11,2,2,183,Drug Distribution,20.7,44-53-0370(b)(1),Judge 39,0,1,48,1,14033,moderate,5.175000190734863,
,Lexington,11,1,2,183,Drug Distribution,24.0,44-53-0370(b)(1),Judge 39,0,1,30,1,14034,moderate,6.0,
,Anderson,10,3,2,183,Drug Distribution,60.0,44-53-0370(b)(1),Judge 39,0,1,19,1,14035,moderate,15.0,
,Anderson,10,3,2,186,Drug Distribution,30.0,44-53-0370(b)(2),Judge 39,0,1,43,0,14036,moderate,7.5,
,Anderson,10,2,2,186,Drug Distribution,36.0,44-53-0370(b)(2),Judge 39,0,1,23,1,14037,moderate,9.0,
,Richland,5,3,2,348,Fraud,60.0,"16-14-0020, 100(b)",Judge 39,0,1,36,0,14038,none,15.0,
,Anderson,10,1,3,371,Other,0.0,56-29-0030(A),Judge 39,0,0,32,0,14039,minimal,,
,Lexington,11,1,2,427,Burglary,12.0,16-11-0313,Judge 39,0,1,25,1,14040,extensive,3.0,
,Richland,5,2,3,479,Theft,24.0,16-13-0030(B)(2),Judge 39,0,1,27,1,14041,minimal,6.0,
,Richland,5,2,3,479,Theft,24.0,16-13-0030(B)(2),Judge 39,0,1,26,0,14042,moderate,6.0,
,Oconee,10,1,3,491,Fraud,61.0,16-13-0010(B)(1),Judge 39,0,1,36,1,14043,minimal,15.25,
,McCormick,11,0,2,513,Theft,48.0,16-13-0180(2),Judge 39,0,1,30,1,14044,minimal,12.0,
,Anderson,10,1,2,513,Theft,6.0,16-13-0180(2),Judge 39,0,1,55,1,14045,extensive,1.5,
,Anderson,10,1,2,513,Theft,18.0,16-13-0180(2),Judge 39,0,1,43,0,14046,moderate,4.5,
,Anderson,10,1,2,538,Theft,36.0,16-21-0080(2),Judge 39,0,1,22,0,14047,moderate,9.0,
,Anderson,10,1,1,685,Other,18.0,"16-25-0020, 0040",Judge 39,0,1,36,0,14048,moderate,4.5,
,Anderson,10,1,2,2364,Other,6.0,"16-23-0030, 0050(A)(1)",Judge 39,0,1,41,1,14049,moderate,1.5,
,Barnwell,2,1,3,2390,Assault,18.0,"16-25-0065, 17-25-0030",Judge 39,0,1,21,1,14050,none,4.5,
,Lexington,11,1,1,2392,Fraud,0.0,38-55-0540(2),Judge 39,0,0,20,0,14051,none,0.0,
,Anderson,10,0,1,2403,Other,9.0,16-03-1720(A),Judge 39,0,1,37,0,14052,none,2.25,
,Edgefield,11,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 39,0,0,29,1,14053,moderate,0.0,
,Anderson,10,1,2,2427,Fraud,12.0,16-13-0010(B)(2),Judge 39,0,1,35,1,14054,moderate,3.0,
2000-07-10,Greenville,13,1,2,100,Drug Possesion,48.0,44-53-0375(A),Judge 40,0,1,30,0,14055,moderate,12.0,28-2000
2000-07-10,Greenville,13,1,7,389,Drug Distribution,108.0,44-53-0375(C)(2)(b),Judge 40,0,1,25,1,14056,none,91.8,28-2000
2000-07-11,Greenville,13,3,4,406,Other,144.0,56-05-2945(A)(1),Judge 40,0,1,35,1,14057,moderate,36.0,28-2000
2000-07-12,Greenville,13,2,1,685,Other,12.0,"16-25-0020, 0040",Judge 40,0,1,43,1,14058,voluminous,3.0,28-2000
2000-07-19,Greenville,13,1,8,116,Homicide,360.0,"16-03-0010, 0020",Judge 40,1,1,26,1,14059,moderate,360.0,29-2000
2000-07-20,Greenville,13,6,7,388,Drug Distribution,204.0,44-53-0370(e)(2)(b)2,Judge 40,0,1,28,1,14060,moderate,173.4,29-2000
2000-12-04,Greenville,13,0,2,2367,Other,72.0,16-01-0057,Judge 40,0,1,26,1,14061,moderate,18.0,49-2000
2000-12-05,Greenville,13,3,3,256,Other,192.0,16-09-0320(B),Judge 40,1,1,38,1,14062,extensive,48.0,49-2000
2000-12-05,Greenville,13,1,8,284,Drug Distribution,300.0,44-53-0370(e)(1)(c),Judge 40,0,1,30,1,14063,minimal,300.0,49-2000
2000-12-07,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 40,0,0,43,1,14064,voluminous,0.0,49-2000
2000-12-08,Greenville,13,2,7,139,Robbery,120.0,16-11-0330(A),Judge 40,1,1,18,1,14065,none,102.0,49-2000
2000-12-11,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 40,0,0,53,0,14066,minimal,0.0,50-2000
2000-12-11,Greenville,13,4,3,13,Assault,48.0,"C/L, 17-25-0030",Judge 40,0,1,39,1,14067,extensive,12.0,50-2000
2000-12-11,Greenville,13,1,1,91,Other,0.0,16-15-0130,Judge 40,0,0,18,1,14068,none,0.0,50-2000
2000-12-11,Greenville,13,7,7,113,Drug Distribution,84.0,44-53-0375(B)(2),Judge 40,0,1,32,1,14069,moderate,71.39999999999999,50-2000
2000-12-11,Greenville,13,2,7,139,Robbery,132.0,16-11-0330(A),Judge 40,0,1,29,0,14070,extensive,112.2,50-2000
2000-12-11,Greenville,13,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 40,0,0,37,1,14071,minimal,0.0,50-2000
2000-12-11,Greenville,13,1,2,2367,Other,72.0,16-01-0057,Judge 40,0,1,38,0,14072,voluminous,18.0,50-2000
2000-12-11,Pickens,13,3,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 40,0,1,43,0,14073,minimal,6.0,50-2000
2000-12-11,Greenville,13,1,6,2551,Other,0.0,16-11-0110(B),Judge 40,0,0,28,1,14074,none,0.0,50-2000
2000-12-12,Greenville,13,1,4,80,Burglary,30.0,16-11-0312(A),Judge 40,0,1,38,0,14075,moderate,7.5,50-2000
2000-12-12,Greenville,13,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 40,0,0,20,0,14076,none,0.0,50-2000
2000-12-12,Greenville,13,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 40,0,0,37,1,14077,none,0.0,50-2000
2000-12-12,Greenville,13,4,3,479,Theft,48.0,16-13-0030(B)(2),Judge 40,0,1,19,0,14078,minimal,12.0,50-2000
2000-12-12,Greenville,13,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 40,0,0,28,0,14079,moderate,0.0,50-2000
2000-12-13,Greenville,13,2,4,80,Burglary,36.0,16-11-0312(A),Judge 40,0,1,46,1,14080,voluminous,9.0,50-2000
2000-12-13,Greenville,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 40,0,0,37,1,14081,minimal,0.0,50-2000
2000-12-13,Greenville,13,2,2,112,Drug Distribution,36.0,44-53-0375(B)(1),Judge 40,0,1,21,1,14082,moderate,9.0,50-2000
2000-12-13,Greenville,13,3,2,165,Other,18.0,"56-05-2930, 2940(4)",Judge 40,0,1,31,0,14083,extensive,4.5,50-2000
2000-12-13,Greenville,13,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 40,0,0,17,1,14084,minimal,0.0,50-2000
2000-12-13,Greenville,13,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 40,0,0,40,1,14085,moderate,0.0,50-2000
2000-12-13,Greenville,13,2,1,685,Other,68.8,"16-25-0020, 0040",Judge 40,0,1,56,0,14086,voluminous,17.200000762939453,50-2000
2000-12-13,Greenville,13,1,2,2367,Other,0.0,16-01-0057,Judge 40,0,0,36,1,14087,voluminous,0.0,50-2000
2000-12-13,Pickens,13,2,2,2427,Fraud,18.0,16-13-0010(B)(2),Judge 40,0,1,40,0,14088,minimal,4.5,50-2000
2000-12-14,Greenville,13,19,4,80,Burglary,120.0,16-11-0312(A),Judge 40,0,1,49,1,14089,voluminous,30.0,50-2000
2000-12-14,Greenville,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 40,0,0,38,0,14090,moderate,0.0,50-2000
2000-12-14,Spartanburg,7,12,4,86,Burglary,180.0,16-11-0312(B),Judge 40,0,1,38,1,14091,voluminous,59.400000000000006,50-2000
2000-12-14,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 40,0,0,54,1,14092,minimal,0.0,50-2000
2000-12-14,Greenville,13,2,2,100,Drug Possesion,18.0,44-53-0375(A),Judge 40,0,1,32,0,14093,voluminous,4.5,50-2000
2000-12-14,Greenville,13,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 40,0,0,20,1,14094,minimal,0.0,50-2000
2000-12-14,Greenville,13,5,3,422,Fraud,48.0,16-13-0240(1),Judge 40,0,1,38,0,14095,moderate,12.0,50-2000
2001-02-05,Greenville,13,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 40,0,0,28,0,14096,none,0.0,6-2001
2001-02-05,Greenville,13,1,3,421,Fraud,0.0,16-13-0230(B)(3),Judge 40,0,0,28,0,14097,none,0.0,6-2001
2001-02-05,Greenville,13,1,2,2349,Fraud,0.0,16-14-0060(a)(1-5),Judge 40,0,0,25,0,14098,none,0.0,6-2001
2001-02-05,Greenville,13,1,1,2419,Fraud,0.0,43-07-0070,Judge 40,0,0,44,0,14099,minimal,0.0,6-2001
2001-02-07,Greenville,13,1,3,13,Assault,18.0,"C/L, 17-25-0030",Judge 40,0,1,39,1,14100,moderate,4.5,6-2001
2001-02-07,Greenville,13,1,2,57,Other,12.0,56-01-1100,Judge 40,0,1,33,0,14101,voluminous,3.0,6-2001
2001-02-07,Greenville,13,1,4,80,Burglary,0.0,16-11-0312(A),Judge 40,0,0,36,1,14102,none,0.0,6-2001
2001-02-07,Greenville,13,1,2,122,Other,0.0,16-23-0410,Judge 40,0,0,46,1,14103,voluminous,0.0,6-2001
2001-02-07,Greenville,13,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 40,0,0,28,1,14104,voluminous,0.0,6-2001
2001-02-07,Greenville,13,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 40,0,0,20,1,14105,none,0.0,6-2001
2001-02-07,Greenville,13,1,1,2403,Other,0.0,16-03-1720(A),Judge 40,0,0,29,1,14106,none,0.0,6-2001
2001-02-08,Greenville,13,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 40,0,0,18,0,14107,none,0.0,6-2001
2001-02-08,Greenville,13,6,4,80,Burglary,60.0,16-11-0312(A),Judge 40,0,1,30,0,14108,moderate,15.0,6-2001
2001-04-09,Greenville,13,1,3,87,Other,0.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 40,0,0,50,0,14109,none,0.0,15-2001
2001-04-09,Greenville,13,2,1,91,Other,48.0,16-15-0130,Judge 40,0,1,18,1,14110,none,12.0,15-2001
2001-04-09,Greenville,13,1,4,137,Robbery,120.0,16-11-0325,Judge 40,0,1,24,1,14111,minimal,30.0,15-2001
2001-04-09,Greenville,13,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 40,0,0,18,1,14112,none,0.0,15-2001
2001-04-09,Greenville,13,5,3,479,Theft,85.0,16-13-0030(B)(2),Judge 40,0,1,39,0,14113,voluminous,21.25,15-2001
2001-04-09,Greenville,13,1,2,493,Other,0.0,16-11-0510(B)(2),Judge 40,0,0,18,0,14114,minimal,0.0,15-2001
2001-04-09,Greenville,13,1,2,510,Other,0.0,16-11-0520(B)(2),Judge 40,0,0,24,0,14115,moderate,0.0,15-2001
2001-04-09,Greenville,13,1,2,533,Fraud,0.0,16-13-0430(C)(2),Judge 40,0,0,28,1,14116,minimal,0.0,15-2001
2001-04-09,Greenville,13,1,2,561,Drug Distribution,0.0,44-53-0390,Judge 40,0,0,33,0,14117,minimal,0.0,15-2001
2001-04-09,Greenville,13,1,6,2551,Other,0.0,16-11-0110(B),Judge 40,0,0,56,0,14118,minimal,0.0,15-2001
2001-04-10,Greenville,13,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 40,0,0,18,0,14119,none,0.0,15-2001
2001-04-10,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 40,0,0,19,1,14120,none,0.0,15-2001
2001-04-10,Greenville,13,1,2,1345,Theft,0.0,34-03-0110(B),Judge 40,0,0,38,1,14121,none,0.0,15-2001
2001-04-10,Greenville,13,1,4,2468,Other,12.0,16-15-0140,Judge 40,0,1,36,0,14122,moderate,3.0,15-2001
2001-04-11,Greenville,13,3,2,258,Burglary,24.0,"16-13-0160(1)(2), (B)",Judge 40,0,1,20,0,14123,moderate,6.0,15-2001
2001-04-11,Greenville,13,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 40,0,0,24,0,14124,minimal,0.0,15-2001
2001-04-12,Greenville,13,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 40,0,0,19,0,14125,none,0.0,15-2001
2001-04-12,Greenville,13,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 40,0,0,42,1,14126,none,0.0,15-2001
2001-05-07,Spartanburg,7,1,2,186,Drug Distribution,48.0,44-53-0370(b)(2),Judge 40,0,1,32,0,14127,moderate,12.0,19-2001
2001-06-13,Greenville,13,3,5,14,Assault,192.0,16-03-0620,Judge 40,1,1,26,1,14128,extensive,163.2,24-2001
2001-06-14,Greenville,13,7,2,1345,Theft,60.0,34-03-0110(B),Judge 40,1,1,29,1,14129,minimal,15.0,24-2001
2001-06-15,Greenville,13,2,4,80,Burglary,48.0,16-11-0312(A),Judge 40,0,1,23,0,14130,moderate,12.0,24-2001
2001-06-19,Greenville,13,1,2,100,Drug Possesion,24.0,44-53-0375(A),Judge 40,0,1,42,1,14131,voluminous,6.0,25-2001
2001-06-20,Greenville,13,1,2,112,Drug Distribution,18.0,44-53-0375(B)(1),Judge 40,0,1,25,1,14132,moderate,4.5,25-2001
2001-06-21,Greenville,13,0,2,478,Theft,40.0,16-13-0030(B)(1),Judge 40,0,1,38,1,14133,voluminous,10.0,25-2001
,Cherokee,7,1,3,9,Assault,6.0,Common Law,Judge 40,0,1,34,1,14134,minimal,1.5,
,Greenville,13,1,3,13,Assault,8.0,"C/L, 17-25-0030",Judge 40,0,1,37,1,14135,moderate,2.0,
,Abbeville,8,1,3,13,Assault,60.0,"C/L, 17-25-0030",Judge 40,0,1,30,0,14136,moderate,15.0,
,Greenville,13,1,5,14,Assault,24.0,16-03-0620,Judge 40,0,1,23,1,14137,moderate,20.4,
,Greenville,13,0,2,57,Other,18.0,56-01-1100,Judge 40,0,1,44,1,14138,voluminous,4.5,
,Greenville,13,1,1,65,Other,30.0,56-05-0750(B)(1),Judge 40,0,1,40,0,14139,moderate,7.5,
,Greenville,13,1,1,65,Other,12.0,56-05-0750(B)(1),Judge 40,0,1,41,1,14140,extensive,3.0,
,Greenville,13,1,4,80,Burglary,12.0,16-11-0312(A),Judge 40,0,1,19,0,14141,minimal,3.0,
,Greenville,13,1,3,87,Other,36.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 40,0,1,58,1,14142,none,9.0,
,Greenville,13,1,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 40,0,1,24,1,14143,minimal,9.0,
,Greenville,13,1,2,100,Drug Possesion,12.0,44-53-0375(A),Judge 40,0,1,23,1,14144,minimal,3.0,
,Greenville,13,1,2,100,Drug Possesion,18.0,44-53-0375(A),Judge 40,0,1,20,1,14145,moderate,4.5,
,Greenville,13,1,2,100,Drug Possesion,24.0,44-53-0375(A),Judge 40,0,1,46,1,14146,extensive,6.0,
,Greenville,13,1,2,100,Drug Possesion,60.0,44-53-0375(A),Judge 40,0,1,54,1,14147,none,15.0,
,Greenville,13,1,2,100,Drug Possesion,24.0,44-53-0375(A),Judge 40,0,1,30,1,14148,extensive,6.0,
,Greenville,13,1,2,100,Drug Possesion,36.0,44-53-0375(A),Judge 40,0,1,30,1,14149,none,9.0,
,Greenville,13,1,4,108,Drug Distribution,24.0,44-53-0445(B)(2),Judge 40,0,1,25,1,14150,moderate,6.0,
,Richland,5,4,2,112,Drug Distribution,180.0,44-53-0375(B)(1),Judge 40,0,1,34,1,14151,voluminous,45.0,
,Greenville,13,1,2,112,Drug Distribution,24.0,44-53-0375(B)(1),Judge 40,0,1,24,1,14152,extensive,6.0,
,Greenville,13,6,2,112,Drug Distribution,72.0,44-53-0375(B)(1),Judge 40,0,1,24,1,14153,extensive,18.0,
,Greenville,13,1,2,112,Drug Distribution,24.0,44-53-0375(B)(1),Judge 40,0,1,21,1,14154,minimal,6.0,
,Greenville,13,3,7,113,Drug Distribution,84.0,44-53-0375(B)(2),Judge 40,0,1,41,1,14155,none,71.39999999999999,
,Spartanburg,7,1,1,129,Theft,32.0,16-13-0150,Judge 40,0,1,40,1,14156,moderate,8.0,
,Greenville,13,1,7,139,Robbery,24.0,16-11-0330(A),Judge 40,0,1,21,1,14157,minimal,20.4,
,Greenville,13,6,2,165,Other,36.0,"56-05-2930, 2940(4)",Judge 40,0,1,39,0,14158,moderate,9.0,
,Greenville,13,5,2,165,Other,34.0,"56-05-2930, 2940(4)",Judge 40,0,1,56,0,14159,voluminous,8.5,
,Greenville,13,2,2,165,Other,6.0,"56-05-2930, 2940(4)",Judge 40,0,1,39,0,14160,voluminous,1.5,
,Greenville,13,1,1,176,Drug Possesion,22.0,44-53-0370(d)(1),Judge 40,0,1,21,1,14161,minimal,5.5,
,Greenville,13,1,2,183,Drug Distribution,57.0,44-53-0370(b)(1),Judge 40,0,1,37,1,14162,moderate,14.25,
,Greenville,13,1,3,187,Drug Distribution,18.0,44-53-0370(b)(2),Judge 40,0,1,33,0,14163,moderate,4.5,
,Greenville,13,1,3,256,Other,32.0,16-09-0320(B),Judge 40,0,1,38,1,14164,extensive,8.0,
,Greenville,13,1,2,258,Burglary,60.0,"16-13-0160(1)(2), (B)",Judge 40,0,1,34,1,14165,moderate,15.0,
,Greenville,13,1,3,316,Other,23.0,,Judge 40,0,1,36,1,14166,minimal,5.75,
,Greenville,13,1,3,421,Fraud,96.0,16-13-0230(B)(3),Judge 40,0,1,48,0,14167,moderate,24.0,
,Greenville,13,2,3,426,Other,60.5,16-16-0020(2),Judge 40,0,1,24,1,14168,voluminous,15.125,
,Greenville,13,2,3,428,Burglary,18.0,16-11-0313,Judge 40,0,1,25,0,14169,minimal,4.5,
,Greenville,13,2,3,428,Burglary,36.0,16-11-0313,Judge 40,0,1,22,0,14170,minimal,9.0,
,Greenville,13,1,2,478,Theft,61.0,16-13-0030(B)(1),Judge 40,0,1,29,0,14171,extensive,15.25,
,Laurens,8,1,2,478,Theft,22.7,16-13-0030(B)(1),Judge 40,0,1,25,1,14172,minimal,5.675000190734863,
,Greenville,13,2,2,478,Theft,60.0,16-13-0030(B)(1),Judge 40,0,1,31,0,14173,moderate,15.0,
,Greenville,13,1,3,479,Theft,18.0,16-13-0030(B)(2),Judge 40,0,1,28,0,14174,moderate,4.5,
,Greenville,13,5,3,479,Theft,36.0,16-13-0030(B)(2),Judge 40,0,1,34,0,14175,extensive,9.0,
,Greenville,13,1,3,479,Theft,48.0,16-13-0030(B)(2),Judge 40,0,1,27,1,14176,extensive,12.0,
,Greenville,13,16,3,491,Fraud,84.0,16-13-0010(B)(1),Judge 40,0,1,35,0,14177,moderate,21.0,
,Greenville,13,1,2,615,Other,12.0,16-23-0430,Judge 40,0,1,18,1,14178,none,3.0,
,Orangeburg,1,5,2,2367,Other,120.0,16-01-0057,Judge 40,0,1,35,1,14179,moderate,30.0,
,Laurens,8,6,3,2390,Assault,24.0,"16-25-0065, 17-25-0030",Judge 40,0,1,30,0,14180,voluminous,6.0,
,McCormick,11,1,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 40,0,1,36,1,14181,extensive,6.0,
,Greenville,13,1,2,2427,Fraud,12.0,16-13-0010(B)(2),Judge 40,0,1,45,1,14182,voluminous,3.0,
,Greenville,13,0,2,2427,Fraud,6.0,16-13-0010(B)(2),Judge 40,0,1,31,1,14183,moderate,1.5,
2000-07-10,Charleston,9,2,7,139,Robbery,120.0,16-11-0330(A),Judge 41,0,1,22,0,14184,moderate,102.0,28-2000
2000-08-24,Charleston,9,2,7,217,Homicide,360.0,16-03-0050,Judge 41,0,1,26,1,14185,moderate,306.0,34-2000
2000-09-05,Charleston,9,3,7,217,Homicide,252.0,16-03-0050,Judge 41,0,1,35,1,14186,voluminous,214.2,36-2000
2000-09-08,Charleston,9,2,7,114,Drug Distribution,80.0,44-53-0375(B)(3),Judge 41,0,1,36,1,14187,extensive,68.0,36-2000
2000-09-08,Charleston,9,1,2,124,Other,0.0,16-11-0020,Judge 41,0,0,20,0,14188,none,0.0,36-2000
2000-09-08,Charleston,9,1,2,538,Theft,0.0,16-21-0080(2),Judge 41,0,0,37,0,14189,minimal,0.0,36-2000
2000-09-21,Charleston,9,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 41,0,0,29,1,14190,minimal,0.0,38-2000
2000-09-25,Charleston,9,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 41,0,0,36,1,14191,minimal,0.0,39-2000
2000-09-25,Charleston,9,1,3,107,Drug Distribution,60.0,44-53-0445(B)(1),Judge 41,0,1,22,1,14192,minimal,15.0,39-2000
2000-09-25,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 41,0,0,23,1,14193,none,0.0,39-2000
2000-09-25,Charleston,9,1,2,177,Drug Possesion,7.0,44-53-0370(d)(1),Judge 41,0,1,22,1,14194,minimal,1.75,39-2000
2000-09-25,Charleston,9,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 41,0,0,43,1,14195,minimal,0.0,39-2000
2000-09-25,Charleston,9,1,3,256,Other,36.0,16-09-0320(B),Judge 41,0,1,22,1,14196,minimal,9.0,39-2000
2000-09-26,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 41,0,0,31,0,14197,moderate,0.0,39-2000
2000-09-26,Charleston,9,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 41,0,0,31,0,14198,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,2,49,Other,0.0,16-17-0410,Judge 41,0,0,43,1,14199,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 41,0,0,29,1,14200,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,4,137,Robbery,0.0,16-11-0325,Judge 41,0,0,20,1,14201,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 41,0,0,20,1,14202,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 41,0,0,38,1,14203,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 41,0,0,40,1,14204,moderate,0.0,39-2000
2000-09-26,Charleston,9,2,7,184,Drug Distribution,60.0,44-53-0370(b)(1),Judge 41,0,1,40,1,14205,moderate,51.0,39-2000
2000-09-26,Charleston,9,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 41,0,0,22,1,14206,none,0.0,39-2000
2000-09-26,Charleston,9,1,3,421,Fraud,0.0,16-13-0230(B)(3),Judge 41,0,0,42,1,14207,voluminous,0.0,39-2000
2000-09-26,Charleston,9,1,3,430,Theft,0.0,16-21-0080(3),Judge 41,0,0,23,1,14208,minimal,0.0,39-2000
2000-09-26,Charleston,9,1,1,744,Other,6.0,"16-15-0090, 0110(3)",Judge 41,0,1,32,1,14209,extensive,1.5,39-2000
2000-11-03,Charleston,9,2,3,479,Theft,42.0,16-13-0030(B)(2),Judge 41,0,1,34,1,14210,moderate,10.5,44-2000
2000-11-07,Charleston,9,1,7,217,Homicide,168.0,16-03-0050,Judge 41,0,1,45,0,14211,none,142.79999999999998,45-2000
2000-11-08,Charleston,9,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 41,0,0,44,1,14212,moderate,0.0,45-2000
2000-12-04,Berkeley,9,1,3,9,Assault,0.0,Common Law,Judge 41,0,0,20,0,14213,none,0.0,49-2000
2000-12-04,Berkeley,9,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 41,0,0,22,0,14214,minimal,0.0,49-2000
2000-12-04,Berkeley,9,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 41,0,0,33,0,14215,minimal,0.0,49-2000
2000-12-04,Berkeley,9,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 41,0,0,19,0,14216,minimal,0.0,49-2000
2000-12-04,Berkeley,9,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 41,0,0,28,0,14217,minimal,0.0,49-2000
